Job Title,Total Cash Compensation,Base Pay,Overtime,Year,HourlyRate,Hours Worked Overtime,Stress Level,Job Title Encoded
Assoc Engineer,159730.97,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Assoc Engineer,159730.97,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Assoc Engineer,159644.53,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Police Officer,159614.51,118427.2,31280.4,2023,56.93615384615384,549.3943283299783,High Stress,58
Fire Engineer,159359.71,157370.85,1493.98,2023,75.6590625,19.74621348235712,Medium Stress,27
Fire Engineer,159330.5,129030.34,26163.28,2023,62.0338173076923,421.7583430377693,High Stress,27
Senr Engineer,159288.24,152872.8,0.0,2023,73.49653846153845,0.0,Low Stress,76
Senr Engineer,159260.17,150372.48,0.0,2023,72.29446153846155,0.0,Low Stress,76
Police Officer,159242.68,132830.4,14129.02,2023,63.86076923076923,221.2472566520917,Medium Stress,58
"Bldg Inspect Combo Cert, Sr FT",159178.01,148772.88,6805.56,2023,71.52542307692308,95.14882551174651,Medium Stress,12
Police Officer,159071.93,83271.6,36507.49,2023,40.034423076923076,911.9024877629347,High Stress,58
Division Manager,159067.07,151039.49,0.0,2023,72.61513942307693,0.0,Low Stress,17
Assoc Engineer,158954.81,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Fire Engineer,158819.4,157370.85,953.67,2023,75.6590625,12.604835012329156,Medium Stress,27
Assoc Engineer,158796.83,151283.52,0.0,2023,72.73246153846154,0.0,Low Stress,8
Police Officer,158789.55,132830.4,2817.08,2023,63.86076923076923,44.11284163866103,Medium Stress,58
Police Officer,158696.89,135673.6,6650.66,2023,65.22769230769231,101.96068210764659,Medium Stress,58
Division Manager,158655.59,150626.5,0.0,2023,72.41658653846154,0.0,Low Stress,17
Police Officer,158655.48,114770.4,29603.01,2023,55.17807692307692,536.4994876727798,High Stress,58
Police Officer,158642.6,141879.47,0.0,2023,68.21128365384615,0.0,Low Stress,58
Info Systs Analyst,158606.0,152441.52,0.0,2023,73.2891923076923,0.0,Low Stress,33
Assoc Engineer,158517.56,149835.7,0.0,2023,72.03639423076923,0.0,Low Stress,8
"Bldg Inspect Combo Cert, Sr FT",158467.46,148958.88,199.27,2023,71.61484615384616,2.7825236065147645,Medium Stress,12
Fire Fighter,158367.66,113529.6,42216.64,2023,54.581538461538464,773.4600597553413,High Stress,28
Fire Engineer,158298.77,129030.34,17799.14,2023,62.0338173076923,286.92640196096517,Medium Stress,27
Community Service Officer II,158264.44,87977.4,60884.6,2023,42.29682692307692,1439.4602250123328,High Stress,15
Senr Engineer,158245.19,151527.04,0.0,2023,72.84953846153847,0.0,Low Stress,76
Fire Engineer,158225.37,157370.85,359.64,2023,75.6590625,4.753429240548678,Medium Stress,27
Info Systs Analyst,158204.44,150634.44,0.0,2023,72.42040384615385,0.0,Low Stress,33
Police Officer,158173.16,116307.2,23052.75,2023,55.91692307692308,412.2678561602377,High Stress,58
Info Systs Analyst,158136.0,152441.52,0.0,2023,73.2891923076923,0.0,Low Stress,33
Info Systs Analyst,158136.0,152441.52,0.0,2023,73.2891923076923,0.0,Low Stress,33
Assoc Engineer,158017.96,150334.92,0.0,2023,72.27640384615385,0.0,Low Stress,8
Senr Engineer,158009.2,153197.4,0.0,2023,73.65259615384615,0.0,Low Stress,76
Fire Fighter,157923.36,115043.89,24835.37,2023,55.3095625,449.02488606739564,High Stress,28
Assoc Engineer,157891.51,147419.28,0.0,2023,70.87465384615385,0.0,Low Stress,8
Fire Fighter,157738.71,141772.54,5154.25,2023,68.159875,75.62000370452557,Medium Stress,28
Police Officer,157665.76,132830.4,8292.91,2023,63.86076923076923,129.85922499668752,Medium Stress,58
Police Officer,157549.73,118427.2,24789.8,2023,56.93615384615384,435.39646297472206,High Stress,58
Assoc Engineer,157497.2,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Police Officer,157463.65,127881.6,3868.13,2023,61.48153846153846,62.9153091609739,Medium Stress,58
Assoc Engineer,157447.2,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Assoc Engineer,157447.2,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Assoc Engineer,157447.2,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Assoc Engineer,157447.2,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Assoc Engineer,157447.2,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Assoc Engineer,157447.2,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Police Officer,157439.76,124154.4,12980.6,2023,59.68961538461538,217.46831364816714,Medium Stress,58
Public Safety Radio Disp FT,157364.68,111361.32,33487.49,2023,53.53909615384616,625.4773129485174,High Stress,66
Program Manager,157354.0,148716.12,0.0,2023,71.49813461538461,0.0,Low Stress,63
Senr Construction Insp,157266.82,115243.8,32548.8,2023,55.40567307692308,587.4633082213533,High Stress,75
"Bldg Inspect Combo Cert, Sr FT",157133.56,148958.88,4633.21,2023,71.61484615384616,64.69622220575235,Medium Stress,12
Fire Fighter,157077.97,124355.98,29130.4,2023,59.78652884615384,487.2401954453658,High Stress,28
Police Radio Dispatcher FT,156870.55,118400.52,28456.9,2023,56.92332692307693,499.91631793509015,High Stress,59
Police Officer,156865.61,68256.7,70630.61,2023,32.815721153846155,2152.3406317621566,High Stress,58
Police Officer,156726.35,124154.4,12195.57,2023,59.68961538461538,204.31644468500514,Medium Stress,58
Division Manager,156683.83,151259.5,3089.39,2023,72.72091346153846,42.48282719432498,Medium Stress,17
Assoc Engineer,156671.04,151774.56,0.0,2023,72.96853846153846,0.0,Low Stress,8
Enterprise Supvr Tech Analyst,156575.28,154764.0,0.0,2023,74.40576923076924,0.0,Low Stress,22
Program Manager,156457.18,149779.8,0.0,2023,72.00951923076923,0.0,Low Stress,63
Info Systs Analyst,156405.01,150710.53,0.0,2023,72.45698557692307,0.0,Low Stress,33
Police Officer,156346.78,139814.4,1258.74,2023,67.21846153846154,18.726105465531447,Medium Stress,58
Fire Fighter,156315.67,124355.98,27200.59,2023,59.78652884615384,454.9618538650092,High Stress,28
Wastewater Operator III,156282.79,112257.6,39030.79,2023,53.970000000000006,723.1941819529368,High Stress,88
Assoc Engineer,156200.67,150390.72,0.0,2023,72.30323076923077,0.0,Low Stress,8
Fire Fighter,156000.77,105139.39,35662.72,2023,50.54778365384615,705.5248998496187,High Stress,28
Police Officer,155987.24,111415.2,24759.93,2023,53.565,462.24082889946794,High Stress,58
Police Officer,155695.71,116307.2,25780.57,2023,55.91692307692308,461.05129862983546,High Stress,58
Assoc Engineer,155691.72,150535.8,0.0,2023,72.37298076923076,0.0,Low Stress,8
Program Manager,155557.72,152422.8,0.0,2023,73.2801923076923,0.0,Low Stress,63
Police Officer,155383.58,135673.6,4184.13,2023,65.22769230769231,64.14652813811972,Medium Stress,58
Public Safety Radio Disp FT,155301.9,117231.24,21311.53,2023,56.36117307692308,378.1243156687586,High Stress,66
Police Recruit,155274.26,78583.88,70261.68,2023,37.78071153846154,1859.723576896432,High Stress,60
Fire Fighter,155230.19,141677.08,1989.45,2023,68.11398076923076,29.207660123994653,Medium Stress,28
Police Officer,155228.05,128204.0,16413.36,2023,61.636538461538464,266.2926960157249,Medium Stress,58
Police Officer,155208.95,116307.2,24887.26,2023,55.91692307692308,445.07563418257854,High Stress,58
Info Systs Analyst,154971.69,147850.8,0.0,2023,71.08211538461538,0.0,Low Stress,33
Police Officer,154951.9,142159.2,1100.5,2023,68.34576923076924,16.101947675563732,Medium Stress,58
Assoc Engineer,154934.55,148626.96,0.0,2023,71.45526923076923,0.0,Low Stress,8
Fire Fighter,154862.31,109613.29,26745.36,2023,52.69869711538461,507.51463440245254,High Stress,28
Police Officer,154642.64,122349.6,22136.08,2023,58.82192307692308,376.3236365300745,High Stress,58
Police Officer,154601.9,116307.2,23084.76,2023,55.91692307692308,412.8403125515875,High Stress,58
Program Manager,154572.72,152422.8,0.0,2023,73.2801923076923,0.0,Low Stress,63
Police Radio Dispatcher FT,154540.35,118400.52,27139.72,2023,56.92332692307693,476.77677091283044,High Stress,59
Police Communication Spec FT,154516.89,99303.12,41051.33,2023,47.74188461538461,859.8598553600331,High Stress,54
Police Lieutenant,154462.11,7668.0,56972.21,2023,3.6865384615384613,15454.120605112155,High Stress,57
Senr Pub Safe Dispatch,154428.43,125278.44,20406.43,2023,60.23001923076923,338.8082929512852,High Stress,81
Fire Engineer,154368.58,134302.54,5770.83,2023,64.56852884615385,89.37527465973464,Medium Stress,27
Fire Fighter,154334.75,111960.75,41879.12,2023,53.82728365384615,778.0277427580648,High Stress,28
Program Manager,154318.81,152322.36,0.0,2023,73.23190384615384,0.0,Low Stress,63
Police Officer,154254.62,120492.0,23749.66,2023,57.92884615384615,409.9798559240448,High Stress,58
Fire Fighter,154236.7,141772.54,10867.75,2023,68.159875,159.44498137650635,Medium Stress,28
Police Officer,154193.54,111415.2,31420.41,2023,53.565,586.5847101652198,High Stress,58
Police Officer,154139.73,114770.4,25744.5,2023,55.17807692307692,466.5711716609858,High Stress,58
Assoc Engineer,154117.78,143276.76,0.0,2023,68.8830576923077,0.0,Low Stress,8
Info Systs Analyst,154115.74,146020.32,0.0,2023,70.20207692307693,0.0,Low Stress,33
Police Officer,154098.94,123928.8,5854.42,2023,59.581153846153846,98.25959421861585,Medium Stress,58
Assoc Engineer,154050.64,146473.68,0.0,2023,70.42003846153845,0.0,Low Stress,8
Fire Fighter,154001.93,141772.54,4147.21,2023,68.159875,60.84532872162691,Medium Stress,28
Program Manager,153883.91,123484.32,0.0,2023,59.36746153846154,0.0,Low Stress,63
Police Officer,153854.54,114770.4,25361.07,2023,55.17807692307692,459.62221618117565,High Stress,58
Info Systs Analyst,153680.01,147462.96,0.0,2023,70.89565384615385,0.0,Low Stress,33
Senr Engineer,153610.75,150632.46,0.0,2023,72.41945192307692,0.0,Low Stress,76
Assoc Engineer,153454.24,145885.2,0.0,2023,70.13711538461538,0.0,Low Stress,8
Assoc Engineer,153399.22,145311.48,0.0,2023,69.86128846153846,0.0,Low Stress,8
Fire Captain,153398.57,109761.19,4038.06,2023,52.76980288461539,76.52217327454267,Medium Stress,26
Police Officer,153264.21,116307.2,23923.46,2023,55.91692307692308,427.8393495845485,High Stress,58
Fire Fighter,153183.38,115043.89,23213.91,2023,55.3095625,419.70879809436207,High Stress,28
Police Radio Dispatcher FT,153162.09,113678.04,31356.96,2023,54.65290384615384,573.7473728435149,High Stress,59
Police Officer,153118.84,120492.0,18030.12,2023,57.92884615384615,311.2459715167812,Medium Stress,58
Assoc Engineer,153029.6,150022.44,0.0,2023,72.12617307692308,0.0,Low Stress,8
Police Officer,153029.17,118427.2,17237.87,2023,56.93615384615384,302.75789345690856,Medium Stress,58
"Bldg Inspect Combo Cert, Sr FT",153006.36,148958.88,2747.48,2023,71.61484615384616,38.36467084070449,Medium Stress,12
Planner IV,152927.54,145708.68,0.0,2023,70.05225,0.0,Low Stress,53
Network Engineer,152901.94,136354.68,15347.26,2023,65.55513461538462,234.11224902584934,Medium Stress,48
"Bldg Inspect Combo Cert, Sr FT",152896.34,148958.88,2217.46,2023,71.61484615384616,30.96369145632674,Medium Stress,12
Fire Fighter,152894.65,105139.37,32057.44,2023,50.54777403846153,634.200825057255,High Stress,28
Assoc Engineer,152816.55,145222.32,0.0,2023,69.81842307692308,0.0,Low Stress,8
Assoc Engineer,152769.36,146271.24,0.0,2023,70.32271153846153,0.0,Low Stress,8
Fire Fighter,152714.67,127551.69,22485.59,2023,61.32292788461539,366.6750883504562,High Stress,28
Police Officer,152705.21,120005.6,17237.71,2023,57.695,298.7730305919057,Medium Stress,58
"Bldg Inspect Combo Cert, Sr FT",152500.35,148958.88,0.0,2023,71.61484615384616,0.0,Low Stress,12
Senr Pub Safe Dispatch,152429.72,120434.16,24314.59,2023,57.90103846153846,419.93357366381764,High Stress,81
Police Officer,152426.06,132830.4,1466.91,2023,63.86076923076923,22.970440501571932,Medium Stress,58
Program Manager,152403.64,149413.8,0.0,2023,71.83355769230769,0.0,Low Stress,63
"Bldg Inspect Combo Cert, Sr FT",152356.68,148958.88,0.0,2023,71.61484615384616,0.0,Low Stress,12
Assoc Construction Insp,152350.87,106703.52,42670.4,2023,51.299769230769236,831.7854181380333,High Stress,7
Police Officer,152340.26,122349.6,15924.86,2023,58.82192307692308,270.7300130118938,Medium Stress,58
"Bldg Inspect Combo Cert, Sr FT",152314.69,148958.88,0.0,2023,71.61484615384616,0.0,Low Stress,12
Police Officer,152248.28,135673.6,1228.09,2023,65.22769230769231,18.827739516014905,Medium Stress,58
Assoc Engineer,152232.58,150312.6,0.0,2023,72.26567307692308,0.0,Low Stress,8
Police Officer,152089.74,124154.4,17638.46,2023,59.68961538461538,295.50299304736683,Medium Stress,58
Senr Engineer,152043.92,150191.76,0.0,2023,72.20757692307693,0.0,Low Stress,76
Fire Fighter,151932.75,105139.37,30846.34,2023,50.54777403846153,610.2413130305042,High Stress,28
Fire Fighter,151928.63,113529.61,18056.26,2023,54.58154326923077,330.81255894387374,High Stress,28
Police Radio Dispatcher FT,151921.24,105906.27,36965.72,2023,50.91647596153847,726.0070399986705,High Stress,59
Fire Fighter,151913.6,127551.69,14471.8,2023,61.32292788461539,235.9932980895823,Medium Stress,28
"Bldg Inspect Combo Cert, Sr FT",151898.44,141614.76,2342.11,2023,68.08401923076923,34.40028991328305,Medium Stress,12
"Bldg Inspect Combo Cert, Sr FT",151805.11,146501.24,1762.4,2023,70.43328846153845,25.02225919726004,Medium Stress,12
Assoc Engineer,151634.22,140861.4,0.0,2023,67.72182692307692,0.0,Low Stress,8
Fire Engineer,151587.02,148774.84,1983.7,2023,71.52636538461539,27.733829187784707,Medium Stress,27
Police Officer,151406.39,113675.48,25144.77,2023,54.651673076923075,460.0914955450375,High Stress,58
Fire Fighter,151362.75,127551.69,7829.62,2023,61.32292788461539,127.67850900289913,Medium Stress,28
Program Manager,151310.16,149080.32,0.0,2023,71.67323076923077,0.0,Low Stress,63
Program Manager,151273.64,149413.8,0.0,2023,71.83355769230769,0.0,Low Stress,63
Program Manager,151223.64,149413.8,0.0,2023,71.83355769230769,0.0,Low Stress,63
Police Officer,151056.08,124154.4,10836.96,2023,59.68961538461538,181.55519901026463,Medium Stress,58
Assoc Engineer,150983.84,149124.0,0.0,2023,71.69423076923077,0.0,Low Stress,8
Fire Fighter,150961.75,127551.69,3897.9,2023,61.32292788461539,63.56350119704411,Medium Stress,28
Assoc Engineer,150926.48,144532.32,0.0,2023,69.48669230769231,0.0,Low Stress,8
Police Officer,150776.44,122349.6,10084.89,2023,58.82192307692308,171.44781184409266,Medium Stress,58
Public Safety Radio Disp FT,150752.43,117231.24,23753.98,2023,56.36117307692308,421.4599999112864,High Stress,66
Police Radio Dispatcher FT,150641.95,114124.92,29926.24,2023,54.86775,545.4249536385217,High Stress,59
Senr Engineer,150618.84,148807.32,0.0,2023,71.54198076923078,0.0,Low Stress,76
Police Officer,150563.84,114770.4,21642.84,2023,55.17807692307692,392.236214215512,High Stress,58
Program Manager,150539.74,144407.76,0.0,2023,69.42680769230769,0.0,Low Stress,63
Analyst II,150509.37,108744.72,37954.94,2023,52.28111538461538,725.9780079437421,High Stress,3
Police Officer,150508.86,130377.7,2324.68,2023,62.68158653846154,37.08712762995512,Medium Stress,58
Assoc Engineer,150493.63,142415.04,0.0,2023,68.46876923076924,0.0,Low Stress,8
"Bldg Inspect Combo Cert, Sr FT",150450.94,148958.88,0.0,2023,71.61484615384616,0.0,Low Stress,12
Police Officer,150437.09,127812.8,8408.29,2023,61.44846153846154,136.83483344391175,Medium Stress,58
"Bldg Inspect Combo Cert, Sr FT",150416.42,148958.88,0.0,2023,71.61484615384616,0.0,Low Stress,12
Program Manager,150371.04,148561.44,0.0,2023,71.42376923076924,0.0,Low Stress,63
Network Engineer,150330.21,136354.68,12775.53,2023,65.55513461538462,194.88221746404304,Medium Stress,48
"Bldg Inspect Combo Cert, Sr FT",150258.88,148958.88,0.0,2023,71.61484615384616,0.0,Low Stress,12
"Bldg Inspect Combo Cert, Sr FT",150258.88,148958.88,0.0,2023,71.61484615384616,0.0,Low Stress,12
Police Officer,150199.37,132830.4,2474.72,2023,63.86076923076923,38.75180380394849,Medium Stress,58
Planner IV,150146.76,148337.16,0.0,2023,71.31594230769231,0.0,Low Stress,53
Program Manager,150129.96,148328.28,0.0,2023,71.31167307692307,0.0,Low Stress,63
Police Officer,150107.73,118215.2,17690.92,2023,56.83423076923077,311.2722695558608,Medium Stress,58
Fire Fighter,149947.9,141772.54,6076.8,2023,68.159875,89.15509308078984,Medium Stress,28
Police Officer,149898.18,116307.2,18642.7,2023,55.91692307692308,333.3999614813184,High Stress,58
Fire Fighter,149879.46,105139.37,29695.12,2023,50.54777403846153,587.4664229013357,High Stress,28
Police Officer,149812.21,120492.0,19307.25,2023,57.92884615384615,333.29250074693755,High Stress,58
Program Manager,149774.64,147972.96,0.0,2023,71.14084615384616,0.0,Low Stress,63
Program Manager,149774.64,147972.96,0.0,2023,71.14084615384616,0.0,Low Stress,63
Fire Fighter,149758.11,107112.49,40672.59,2023,51.49638942307693,789.8144016631486,High Stress,28
Fire Fighter,149701.62,124355.98,20266.84,2023,59.78652884615384,338.98673147845403,High Stress,28
Assoc Engineer,149418.9,144303.96,0.0,2023,69.37690384615384,0.0,Low Stress,8
Fire Captain,149242.04,68090.2,28838.27,2023,32.73567307692308,880.943242933638,High Stress,26
Senr Construction Insp,149233.79,96222.0,50509.03,2023,46.260576923076925,1091.8374425806987,High Stress,75
Fire Fighter,149107.35,127551.69,2049.81,2023,61.32292788461539,33.42648615631827,Medium Stress,28
Police Officer,148881.05,120492.0,13356.5,2023,57.92884615384615,230.56734057032833,Medium Stress,58
"Bldg Inspect Combo Cert, Sr FT",148762.22,139220.76,4945.68,2023,66.9330576923077,73.8899457236119,Medium Stress,12
Community Service Officer II,148676.49,95156.88,43281.44,2023,45.7485,946.0734231723445,High Stress,15
Assoc Engineer,148638.5,142156.6,0.0,2023,68.34451923076924,0.0,Low Stress,8
Fire Captain,148371.93,127075.75,2983.73,2023,61.09411057692308,48.83825906988548,Medium Stress,26
Assoc Engineer,148287.68,143489.88,0.0,2023,68.98551923076923,0.0,Low Stress,8
Fire Fighter,148201.48,141772.54,1582.58,2023,68.159875,23.218645867528366,Medium Stress,28
Police Radio Dispatcher FT,148152.48,104875.68,36419.01,2023,50.421,722.2984470756234,High Stress,59
Police Officer,148095.93,118427.2,15335.75,2023,56.93615384615384,269.3499466338814,Medium Stress,58
Assoc Engineer,148014.82,139928.28,0.0,2023,67.27321153846154,0.0,Low Stress,8
Police Officer,147955.39,121374.71,82.78,2023,58.35322596153846,1.4186019476380212,Low Stress,58
Fire Fighter,147825.29,113529.61,33800.8,2023,54.58154326923077,619.2716067640856,High Stress,28
